query_language,tier,relation_sides,relevance_grade,title,year,type,type_label,venue,publisher,authors,doi,url,cited_by_count,crawl_query,has_abstract
en,relaxed,china,C_单边_文旅核心,Ordering the Disordered Subject: A Critique Of Chinese Outbound Tourists as New Zealand Seeks to Become China Ready,2015,journal-article,期刊论文,Tourism Analysis,"Cognizant, LLC",Jundan (Jasmine) Zhang; Eric J. Shelton,10.3727/108354215x14362097173837,https://doi.org/10.3727/108354215x14362097173837,8,Chinese outbound tourists Arab,True
en,relaxed,arab,C_单边_文旅核心,"Perceived brand salience and destination brand loyalty from international tourists’ perspectives: the case of Dead Sea destination, Jordan",2015,journal-article,期刊论文,"International Journal of Culture, Tourism and Hospitality Research",Emerald,Luai E. Jraisat; Mamoun N. Akroush; Ruba Jaser Alfaouri; Laila T. Qatu; Dina J. Kurdieh,10.1108/ijcthr-01-2015-0001,https://doi.org/10.1108/ijcthr-01-2015-0001,12,China Jordan tourists,True
en,relaxed,china,C_单边_文旅核心,Planned behaviour of tourism students’ entrepreneurial intentions in China,2015,journal-article,期刊论文,Applied Economics,Informa UK Limited,Hu Mei; Zehui Zhan; Patrick S. W. Fong; Ting Liang; Zicheng Ma,10.1080/00036846.2015.1096006,https://doi.org/10.1080/00036846.2015.1096006,37,China Arab tourism,False
en,relaxed,arab,C_单边_文旅核心,Religious Tourism and Economic Growth in Oil-Rich Countries: Evidence from Saudi Arabia,2015,journal-article,期刊论文,Tourism Analysis,"Cognizant, LLC",Ahmed Alodadi; James Benhin,10.3727/108354215x14464845877995,https://doi.org/10.3727/108354215x14464845877995,15,China Saudi Arabia tourism,True
en,relaxed,arab,C_单边_文旅核心,Religious tourism and religious tolerance: insights from pilgrimage sites in India,2015,journal-article,期刊论文,Tourism Review,Emerald,Kiran A Shinde,10.1108/tr-10-2013-0056,https://doi.org/10.1108/tr-10-2013-0056,39,religious tourism,True
en,relaxed,china,C_单边_文旅核心,Research Agenda for Tourism and the Chinese Dream,2015,journal-article,期刊论文,Journal of Travel Research,SAGE Publications,David Weaver; Susanne Becken; Peiyi Ding; Colin Mackerras; Rick Perdue; Noel Scott; Ying Wang,10.1177/0047287515588594,https://doi.org/10.1177/0047287515588594,22,Chinese Arab tourism,True
en,relaxed,china,C_单边_文旅核心,Research on Chinese Ancient Town Tourism Industry,2015,book-chapter,图书章节,Proceedings of 2014 1st International Conference on Industrial Economics and Industrial Security,Springer Berlin Heidelberg,Wei Li,10.1007/978-3-662-44085-8_24,https://doi.org/10.1007/978-3-662-44085-8_24,0,Chinese Arab tourism,False
en,relaxed,arab,C_单边_文旅核心,Responding to a Cultural Heritage Crisis: The Example of the Safeguarding the Heritage of Syria and Iraq Project,2015,journal-article,期刊论文,Near Eastern Archaeology,University of Chicago Press,Salam Al Quntar; Katharyn Hanson; Brian I. Daniels; Corine Wegener,10.5615/neareastarch.78.3.0154,https://doi.org/10.5615/neareastarch.78.3.0154,30,China Iraq cultural heritage,False
en,relaxed,arab,C_单边_文旅核心,Retrofitting traditional neighborhoods in Doha,2015,journal-article,期刊论文,QScience Proceedings,Hamad bin Khalifa University Press (HBKU Press),Yasser Mahgoub,10.5339/qproc.2015.qgbc.4,https://doi.org/10.5339/qproc.2015.qgbc.4,0,China Doha tourism,True
en,relaxed,arab,C_单边_文旅核心,"Shaping destination image and identity: insights for Arab tourism at the Gold Coast, Australia",2015,journal-article,期刊论文,"International Journal of Culture, Tourism and Hospitality Research",Emerald,Jamila Abodeeb; Erica Wilson; Brent Moyle,10.1108/ijcthr-06-2014-0051,https://doi.org/10.1108/ijcthr-06-2014-0051,38,China Arab tourism,True
en,relaxed,china,C_单边_文旅核心,"Sino-western Tourists’ Place Attachment to a Traditional Chinese Urban Destination: A Tale from Hangzhou, China",2015,journal-article,期刊论文,Asia Pacific Journal of Tourism Research,Informa UK Limited,Zhenxiao Xu,10.1080/10941665.2015.1068191,https://doi.org/10.1080/10941665.2015.1068191,8,China Arab tourists,False
en,relaxed,china,C_单边_文旅核心,Social responsibility and reputation influences on the intentions of Chinese Huitang Village tourists,2015,journal-article,期刊论文,International Journal of Contemporary Hospitality Management,Emerald,Lujun Su; Scott R. Swanson; Xiaohong Chen,10.1108/ijchm-06-2014-0305,https://doi.org/10.1108/ijchm-06-2014-0305,70,Chinese Arab tourists,True
en,relaxed,china,C_单边_文旅核心,South Korea's Destination Image: Comparing Perceptions of Film and Nonfilm Chinese Tourists,2015,journal-article,期刊论文,Social Behavior and Personality: an international journal,Scientific Journal Publishers Ltd,Shiheng Zeng; Weisheng Chiu; Chul Won Lee; Hyun-Wook Kang; Chanmin Park,10.2224/sbp.2015.43.9.1453,https://doi.org/10.2224/sbp.2015.43.9.1453,16,Chinese Arab tourists,True
en,relaxed,china,C_单边_文旅核心,Spectral analysis of the seasonality in tourism demand based on tourism purpose for Chinese Taiwan Tourists to different provinces of Chinese Mainland,2015,proceedings-article,会议论文,WIT Transactions on Information and Communication Technologies,WIT Press,X.Y. Sun,10.2495/ameit140221,https://doi.org/10.2495/ameit140221,0,Chinese Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Strategic framework showcasing Greece in the Chinese tourism market,2015,journal-article,期刊论文,EuroMed Journal of Business,Emerald,Soultana Tania Kapiki; Jing Fu; Lei Mou,10.1108/emjb-09-2014-0031,https://doi.org/10.1108/emjb-09-2014-0031,3,Chinese Arab tourism,True
en,relaxed,china,C_单边_文旅核心,The Analysis of Influence between Cultural Heritage Policy and Patriotism in China,2015,journal-article,期刊论文,Korean Comparative Government Review,The Korean Association for Comparative Government,정준호,10.18397/kcgr.2015.19.1.133,https://doi.org/10.18397/kcgr.2015.19.1.133,0,China Arab cultural heritage,False
en,relaxed,china,C_单边_文旅核心,The Bamiyazation of Cultural Heritage and the Silk Road Economic Belt: Challenges and Opportunities for China,2015,journal-article,期刊论文,The Chinese Journal of Comparative Law,Oxford University Press (OUP),Marina Lostal; Guilherme Vasconcelos Vilaça,10.1093/cjcl/cxv013,https://doi.org/10.1093/cjcl/cxv013,3,Belt and Road cultural tourism China,False
en,relaxed,china,C_单边_文旅核心,The Cultivation of Cross-cultural Communication Ability for Students of the High Vocational Tourism College in Sino-foreign Education Cooperation,2015,proceedings-article,会议论文,"Proceedings of the 2015 Conference on Informatization in Education, Management and Business",Atlantis Press,Liao Danlu,10.2991/iemb-15.2015.78,https://doi.org/10.2991/iemb-15.2015.78,0,Sino-Arab tourism,False
en,relaxed,china,C_单边_文旅核心,The Digitalization of Chinese Paper-Cut: Intangible Cultural Heritage Protection and Culture Communication,2015,proceedings-article,会议论文,"Advances in Economics, Business and Management Research",Atlantis Press,Junxi Chen; Desheng Lyu,10.2991/emim-15.2015.76,https://doi.org/10.2991/emim-15.2015.76,3,Chinese Arab cultural heritage,False
en,relaxed,china,C_单边_文旅核心,The History of Perception and Protection of Cultural Heritage in China,2015,book-chapter,图书章节,SpringerBriefs in Archaeology,Springer International Publishing,Jian Li; Hui Fang; Anne P. Underhill,10.1007/978-3-319-20255-6_1,https://doi.org/10.1007/978-3-319-20255-6_1,3,China Arab cultural heritage,False
en,relaxed,arab,C_单边_文旅核心,The Impact of Perceived Quality on Medical Tourists’ Loyalty in Tunisia,2015,posted-content,预印本,Elsevier BV,Elsevier BV,Amal Ben Cheikh; Kaouther Jridi; Fatma Bakini,10.2139/ssrn.2547169,https://doi.org/10.2139/ssrn.2547169,0,China Tunisia tourists,True
en,relaxed,china,C_单边_文旅核心,The Protection of Intangible Cultural Heritage in China from the Perspective of Folklore Cultural Heritage,2015,journal-article,期刊论文,THE NAMMYONGHAK STUDY,The Nammyonghak Studies Institute,Dalian University of Foreign Languages; Guoqiang Zhang,10.14381/nmh.2015.03.30.45.171,https://doi.org/10.14381/nmh.2015.03.30.45.171,0,China Arab cultural heritage,False
en,relaxed,china,C_单边_文旅核心,The Qualitative Study on the Food Tourism Experiences of Chinese Tourist,2015,journal-article,期刊论文,FoodService Industry Journal,Korea Food Service Association,김동준; 김충호,10.22509/kfsa.2015.11.1.008,https://doi.org/10.22509/kfsa.2015.11.1.008,1,Chinese Arab tourism,False
en,relaxed,china,C_单边_文旅核心,The Silk Road: China and the Karakorum Highway,2015,book,图书,Bloomsbury Publishing,Bloomsbury Publishing,Jonathan Tucker,10.5040/9780755652372,https://doi.org/10.5040/9780755652372,4,Silk Road tourism China,True
en,relaxed,china,C_单边_文旅核心,The Study of Chinese intangible cultural heritage and national identity -Focused on the problem of intangible cultural heritage listing in ethnic minorities,2015,journal-article,期刊论文,Journal of North-east Asian Cultures,The Association of North-East Asian Cultures,김창경,10.17949/jneac.1.42.201503.010,https://doi.org/10.17949/jneac.1.42.201503.010,0,Chinese Arab cultural heritage,False
en,relaxed,china,C_单边_文旅核心,The regime of UNESCO’s intangible cultural heritage and East-asian folkloristics – focused on the cases of China and Japan,2015,journal-article,期刊论文,Korean Journal of Folk Studies,National Folk Museum of Korea,남근우,10.35638/kjfs..37.201512.005,https://doi.org/10.35638/kjfs..37.201512.005,0,China Middle East cultural heritage,False
en,relaxed,china,C_单边_文旅核心,The role of 'Gongnyeo' in the cultural exchange between Korea and China,2015,journal-article,期刊论文,Chinese Studies,Korean Association for Chinese Studies,호서대학교 중어중국학과; En-Yu Piao,10.14378/kacs.2015.53.53.12,https://doi.org/10.14378/kacs.2015.53.53.12,0,China Arab cultural exchange,False
en,relaxed,china,C_单边_文旅核心,The spectacular and the mundane: Chinese tourists’ online representations of an iconic landscape journey,2015,journal-article,期刊论文,Journal of Destination Marketing &amp; Management,Elsevier BV,Philip L. Pearce; Mao-Ying Wu; Tingzhen Chen,10.1016/j.jdmm.2014.11.001,https://doi.org/10.1016/j.jdmm.2014.11.001,34,Chinese Arab tourists,False
en,relaxed,china,C_单边_文旅核心,Tourism Demand Analysis of Chinese Arrivals in Thailand,2015,journal-article,期刊论文,Tourism Economics,SAGE Publications,Akarapong Untong; Vicente Ramos; Mingsarn Kaosa-Ard; Javier Rey-Maquieira,10.5367/te.2015.0520,https://doi.org/10.5367/te.2015.0520,41,Chinese Arab tourism,True
en,relaxed,china,C_单边_文旅核心,Tourism Impacts on Indigenous Pastoral Communities in China,2015,journal-article,期刊论文,Rangeland Ecology &amp; Management,Elsevier BV,Mingming Fan; Wenjun Li; Guohong Wei; Fang Luo,10.1016/j.rama.2014.12.006,https://doi.org/10.1016/j.rama.2014.12.006,15,China Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Tourism Research Co-authorship Networks in China,2015,journal-article,期刊论文,Journal of China Tourism Research,Informa UK Limited,Jiekuan Zhang,10.1080/19388160.2015.1108889,https://doi.org/10.1080/19388160.2015.1108889,19,China Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Tourism and Hospitality Development Between China and EU,2015,book,图书,Springer Berlin Heidelberg,Springer Berlin Heidelberg,,10.1007/978-3-642-35910-1,https://doi.org/10.1007/978-3-642-35910-1,1,China Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Tourism and the Chinese Dream: Framework for engagement,2015,journal-article,期刊论文,Annals of Tourism Research,Elsevier BV,David Weaver,10.1016/j.annals.2015.01.001,https://doi.org/10.1016/j.annals.2015.01.001,19,Chinese Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Tourism development and resistance in China,2015,journal-article,期刊论文,Annals of Tourism Research,Elsevier BV,Candice Cornet,10.1016/j.annals.2015.02.002,https://doi.org/10.1016/j.annals.2015.02.002,57,China Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Tourism expenditure patterns in China,2015,journal-article,期刊论文,Annals of Tourism Research,Elsevier BV,Vera Shanshan Lin; Rui Mao; Haiyan Song,10.1016/j.annals.2015.07.001,https://doi.org/10.1016/j.annals.2015.07.001,49,China Arab tourism,False
en,relaxed,arab,C_单边_文旅核心,"Tourism in Tomorrow's World, 23‐24 February 2014, Renaissance City Center Hotel Doha, Qatar",2015,journal-article,期刊论文,Journal of Tourism Futures,Emerald,Jeroen Oskam; Graciella Karijomedjo,10.1108/jtf-12-2014-0024,https://doi.org/10.1108/jtf-12-2014-0024,1,China Qatar tourism,True
en,relaxed,china,C_单边_文旅核心,Traditional Culture Preservation in Chinese Ethnic Tourism Community,2015,journal-article,期刊论文,Études caribéennes,OpenEdition,Xiao Qiong,10.4000/etudescaribeennes.7556,https://doi.org/10.4000/etudescaribeennes.7556,1,Chinese Arab tourism,True
en,relaxed,china,C_单边_文旅核心,Trends in Hospitality and the Leisure Industry,2015,book-chapter,图书章节,"Advances in Hospitality, Tourism, and the Services Industry",IGI Global,Liesbeth van der Linden,10.4018/978-1-4666-8565-9.ch001,https://doi.org/10.4018/978-1-4666-8565-9.ch001,1,China Arab hospitality industry,True
en,relaxed,china,C_单边_文旅核心,Types of red tourists in China: Evidence from Shaoshan,2015,journal-article,期刊论文,Annals of Tourism Research,Elsevier BV,Keshuai Xu,10.1016/j.annals.2015.01.003,https://doi.org/10.1016/j.annals.2015.01.003,11,China Arab tourists,False
en,relaxed,china,C_单边_文旅核心,"Understanding the importance of food tourism to Chongqing, China",2015,journal-article,期刊论文,Journal of Vacation Marketing,SAGE Publications,Qian Chen; Rong Huang,10.1177/1356766715589427,https://doi.org/10.1177/1356766715589427,72,China Arab tourism,True
en,relaxed,china,C_单边_文旅核心,"Village network centrality in rural tourism destination: A case from Yesanpo tourism area, China",2015,journal-article,期刊论文,Journal of Mountain Science,Springer Science and Business Media LLC,Rui-ying Zhang; Jian-chao Xi; Shou-kun Wang; Xin-ge Wang; Quan-sheng Ge,10.1007/s11629-014-3129-7,https://doi.org/10.1007/s11629-014-3129-7,11,China Arab tourism,False
en,relaxed,china,D_单边_弱文旅,"Visitors’ brand loyalty to a historical and cultural theme park: a case study of Hangzhou Songcheng, China",2015,journal-article,期刊论文,Current Issues in Tourism,Informa UK Limited,Qian Cheng; Lin Fang; Huazhen Chen,10.1080/13683500.2015.1006589,https://doi.org/10.1080/13683500.2015.1006589,36,Arab visitors China,False
en,relaxed,arab,C_单边_文旅核心,Word-formation in the Arabic Language of Tourism,2015,journal-article,期刊论文,Lingue Culture Mediazioni - Languages Cultures Mediation (LCM Journal),Led Edizioni Universitarie,Cristina Solimando,10.7358/lcm-2015-001-soli,https://doi.org/10.7358/lcm-2015-001-soli,0,China Arabic tourism,True
en,relaxed,china,C_单边_文旅核心,“LuXurY” hotel loyalty – a comparison of Chinese Gen X and Y tourists to Macau,2015,journal-article,期刊论文,International Journal of Contemporary Hospitality Management,Emerald,Fiona X. Yang; Virginia M.C. Lau,10.1108/ijchm-06-2014-0275,https://doi.org/10.1108/ijchm-06-2014-0275,74,Chinese Arab tourists,True
en,relaxed,china,C_单边_文旅核心,1 Cultural Heritage in China,2014,book-chapter,图书章节,Museums in China,Boydell and Brewer,,10.1515/9781782042105-006,https://doi.org/10.1515/9781782042105-006,0,China Arab cultural heritage,False
