query_language,title,year,venue,authors,doi,openalex_url,matched_keywords,relation_sides,cited_by_count,type
ar,"الحضور الدرامي للأسطورة في نصوص «آمنة الربيع » مسرحية «روري» أنموذجا The Dramatic Presence of The Legend in The Texts of “Amna Al-Rabi”: “The Play of “Rori” As An Example""",2025,مجلة بحوث الشرق الأوسط,رانيا عبدالرؤوف يوسف فتح الباب; رانيا عبد الرؤوف فتح الباب,10.21608/mercj.2024.341817.1698,https://openalex.org/W4407612555,['التراث الثقافي'],arab,0,article
ar,"حماية المنشآت المعمارية من التخريب والهدم وصيانتها (منشآت صالح باي بالشرق الجزائري1771-1792م) نموذجا ""the protection of architectural establishments from devastation and destruction and their maintenance (establishments of Salah Bay In Eastern Algeria 1772-1792 AD) as a model. AD) as a model.",2016,حولية الاتحاد العام للآثاريين العرب دراسات فى آثار الوطن العربى,Tahri abdelhalim,10.21608/cguaa.2016.399132,https://openalex.org/W4405798069,['المعالم الأثرية'],arab,0,article
ar,الإسکندرية عند ابن جبير,2011,دورية کان التاريخية,فاتن محمد البنداري الشيخ,10.21608/kan.2011.102284,https://openalex.org/W4235197707,['صناعة السياحة'],arab,0,article
ar,استخدامات الصورة الصحفية في تعزيز الهوية الثقافية للملكة العربية السعودية: دراسة تحليلية لمحتوى الصور في حساب وزارة الثقافة على موقع أكس,2024,المجلة العربية لبحوث الاعلام والاتصال,أحمد علي الزهراني,10.21608/jkom.2024.395313,https://openalex.org/W4405163402,['التراث الثقافي'],arab,0,article
ar,لوحــــــة intf بالمتحف المصري رقم 20700,2024,الإنسانيات,د. نوال الصافي سعد إبراهيم,10.21608/ins.2024.377064,https://openalex.org/W4402089765,['المتحف'],arab,0,article
ar,اختلال التنفس الغازي وعلاقته بالاختناقات والإصابات المرضية في الحرم المكي أثناء الحج: دراسة حالة الحجيج السودانيين,2020,,محمد أحمد حاج علي الزبير,10.0001/sgj.v2i1.2662,https://openalex.org/W3207316247,['الحج'],arab,0,article
ar,مساهمة الاستثمار السياحي في تطوير مناطق التوسع السياحي بالجزائر,2015,مجلة دفاتر البحوث العلمية,إلهام يحياوي; ليلى بوحديد,10.37218/1426-000-006-022,https://openalex.org/W2998525007,['السياحي'],arab,1,article
ar,"دينار نادر للسلطان السلجوقي طغرلبك ""429-455 هـ. / 1038-1063"" في المتحف العراقي",2023,مجلة مركز بابل للدراسات الإنسانية,علي كاظم عباس الشيخ,10.33843/1152-013-001-001,https://openalex.org/W4411760498,['المتحف'],arab,0,article
ar,من التسويق المستدام إلى الرضا الأخضر: رؤى حول أدوار العلامات التجارية الخضراء في صناعة السياحة والضيافة السعودية,2024,مجلة کلية السياحة والفنادق - جامعة مدينة السادات,أبرار الحُميد,10.21608/mfth.2024.401060,https://openalex.org/W4405958474,"['السياحة الريفية', 'السياحة المستدامة', 'صناعة السياحة']",arab,0,article
ar,المشاکل المحاسبیة الناتجة عن تطبیق نظام التایم شیر فی مصر,2016,المجلة العلمية للدراسات التجارية والبيئية,"محسن محمد محمد, کريمة",10.21608/jces.2016.51739,https://openalex.org/W4214479600,['صناعة السياحة'],arab,0,article
ar,دور الحمض النووي الجنائي في موسم الحج والعمرة,2020,Security Policy Paper,Bandar AL-Hothali,10.26735/uahx6584,https://openalex.org/W3155988323,"['الحج', 'الحج والعمرة']",arab,0,article
ar,البعد التداولي في التراث العربي,2018,مجلة تنوير للدراسات الأدبية والأنسانية,عصام زيقم,,https://openalex.org/W2949622984,['التراث'],arab,0,article
ar,الاله ايون كرونوس في مصر الرومانية,2025,مجلة کلية السياحة والفنادق - جامعة مدينة السادات,سارة علي فتحي حمايل,10.21608/mfth.2025.423488,https://openalex.org/W4409863711,['المتحف'],arab,0,article
ar,"التراث الحضاري الإسلامي من خلال جداريات المتحف العمومي للفنون والتعابير الثقافية التقليدية (قصر الحاج أحمد باي قسنطينة):, دراسة سيميولوجية تاريخية لجداريات مدينة تونس 1818 م.",2022,مجلة المعيار,لطفي علي قشي; نور الإسلام غدار,10.46313/1707-026-002-054,https://openalex.org/W4411892030,['المتحف'],arab,0,article
ar,اتجاهات أفراد مجتمع الجبل الأخضر نحو تأهيل ذوي الإعاقة الذهنية في أحد المنتجعات السياحية,2024,Mağallaẗ Al-Maʿhad Al-ʿālī Lil Dirāsāt Al-Nawʿiyyaẗ /Mağallaẗ Al-Maʿhad Al-ʿālī Lil Dirāsāt Al-Nawʿiyyaẗ,صابر الشرقاوي; أ عبلة بنت خلف بن الريامية,10.21608/hiss.2024.274330.1312,https://openalex.org/W4394626196,['المنتجعات'],arab,0,article
ar,"دور التسويق السياحي في تحقيق التنمية السياحية المستدامة بالجزائر:, دراسة حالة حظيرة الطاسيلي بولاية إليزي",2019,مجلة جامعة الحسين بن طلال للبحوث,فاطمة لعلمى; رفيقة بن عيشوبة; مصطفي عوادي,10.36621/0397-005-990-012,https://openalex.org/W3092705229,"['التسويق السياحي', 'التنمية السياحية']",arab,0,article
ar,أساليب المحاسبة الإدارية و دورها في تحقيق الريادة في المؤسسات الفندقية,2015,مجلة جامعة القدس المفتوحة للأبحاث و الدراسات,هدي دياب أحمد صالح,10.12816/0016175,https://openalex.org/W2568793661,"['الضيافة', 'الفندقة']",arab,0,article
ar,السياحة الرياضية رافد لتنشيط السياحة الداخلية في الجزائر,2017,مجلة العلوم الإدارية والمالية,نجاة بن تركية,10.37644/1939-001-001-017,https://openalex.org/W2913722896,['السياحة'],arab,0,article
ar,مسار العلاقات الاقتصادية الإيرانية- الصينية المعاصرة وحدود مجالات التعاون 1979-2010 دراسة تاريخية,2014,DOAJ (DOAJ: Directory of Open Access Journals),محمد سالم احمد الكواز,,https://openalex.org/W2914438520,['طريق الحرير'],both,0,article
ar,صكوك السياحة كمقترح تمويلي لمشروعات قطاع السياحة في الجزائر,2017,مجلة المنتدى للدراسات والابحاث الاقتصادية,شرفي حنان,,https://openalex.org/W2910453691,['السياحة'],arab,0,article
ar,تطوير الصورة البصرية للحيزات الداخلية لمعارض الاثاث المصرية,2022,مجلة التراث والتصميم,حسام حسين عبد التواب; احمد کمال الدين رضوان; أشرف حسين,10.21608/jsos.2022.142025.1231,https://openalex.org/W4283772915,['الموروث الثقافي'],arab,0,article
ar,"الحج في المغرب والأندلس في العصر الوسيط:, الجدال حول استمرار فرضية الحج",2017,مجلة عصور الجديدة,محمد حقي,10.54240/2318-007-026-005,https://openalex.org/W2927473475,['الحج'],arab,0,article
ar,التراث الثقافي بمجال الرحامنة: قراءة في بعض مسارات التشكل,2026,,رشيد سلفوه,10.17613/gq6e4-z7318,https://openalex.org/W7165479233,"['التبادل الثقافي', 'التراث الثقافي', 'الموروث الثقافي']",arab,0,article
ar,قراءة سوسيو-اقتصادية لواقع السياحة في الجزائر,2020,مجلة قبس للدراسات الإنسانية والاجتماعية,حمزة بن الطاهر,,https://openalex.org/W3096524719,['السياحة'],arab,0,article
ar,رؤى مستقبلية في الأنثروبولوجيا التطبيقية بين تحديات التراث الغربي وفرص التراث العربي,2023,Maǧallaẗ Ǧāmiʿaẗ Miṣr Lil Dirāsāt Al-Insāniyyaẗ /Maǧallaẗ Ǧāmiʿaẗ Miṣr Lil Dirāsāt Al-Insāniyyaẗ,سلوى السيدعبدالقادر,10.21608/mjoms.2023.178352.1103,https://openalex.org/W4320884867,['التراث'],arab,0,article
ar,أثر استراتيجيات التسويق الرقمي في تعزيز جاذبية السياحة الثقافية والتراثية في المملكة العربية السعودية: دراسة ميدانية,2024,مجلة کلية السياحة والفنادق - جامعة مدينة السادات,أحمد بن عبد العزيز الشيحة,10.21608/mfth.2024.343520,https://openalex.org/W4392626425,['السياحة الثقافية'],arab,0,article
ar,ثقافة إعداد وتقديم القهوة السعودية - دراسة اثنوجرافية للتراث الثقافي اللامادي المتعلق بثقافة القهوة في المملكة العربية السعودية*,2024,المجلة العربية للعلوم الإنسانية والاجتماعية,د. يحيى بن تركي الخزرج; عبدالله بن عمر الزبيدي,10.59735/arabjhs.vi28.830,https://openalex.org/W4405389685,['الضيافة'],arab,0,article
ar,تقییم المواقع الالکترونیة للمتاحف المصریة وطرح موقع نموذجی لمتحف الإسکندریة القومی,2021,المجلة العلمیة لکلیة السیاحة و الفنادق جامعة الأسکندریة,رنا عبده; هبة محمود سعد; هبة مجدی خلیل,10.21608/thalexu.2021.90351.1064,https://openalex.org/W4206212094,['المتاحف'],arab,0,article
